Passenger_ID,Sex,Age,Occupation,Frequent Flier
1038,M,53,Business,No
1039,F,5,Doctor,No
1040,M,23,Business,Yes
1041,F,42,Doctor,No
1042,F,4,Home Maker,Yes
1043,F,83,Teaching,No
1044,M,45,Doctor,Yes
1045,F,4,Service,Yes
1046,M,61,Service,No
1047,F,67,Doctor,No
1048,M,20,Home Maker,No
1049,M,20,Home Maker,Yes
1050,F,61,Service,No
1051,F,53,Teaching,Yes
1052,M,64,Service,Yes
1053,M,7,Teaching,Yes
1054,M,56,Home Maker,No
1055,M,28,Teaching,No
1056,M,76,Teaching,No
1057,F,64,Teaching,No
1058,M,78,Service,Yes
1059,F,77,Doctor,Yes
1060,M,68,Teaching,No
1061,M,53,Service,No
1062,M,74,Home Maker,Yes
1063,F,32,Teaching,No
1064,M,72,Doctor,Yes
1065,M,72,Business,Yes
1066,M,15,Doctor,No
1067,F,74,Service,No
1068,F,53,Doctor,No
1069,F,40,Home Maker,Yes
1070,F,42,Doctor,No
1071,M,24,Business,Yes
1072,F,70,Teaching,Yes
1073,M,28,Doctor,Yes
1074,F,49,Doctor,No
1075,M,80,Service,No
1076,M,57,Home Maker,Yes
1077,F,8,Teaching,Yes
1078,F,61,Teaching,Yes
1079,F,46,Service,Yes
1080,M,35,Doctor,Yes
1081,F,59,Teaching,No
1082,F,21,Service,Yes
1083,M,50,Teaching,No
1084,F,27,Service,Yes
1085,F,83,Service,No
1086,F,6,Business,Yes
1087,M,32,Doctor,Yes
1088,M,71,Service,Yes
1089,F,65,Home Maker,Yes
1090,F,30,Home Maker,Yes
1091,M,50,Doctor,Yes
1092,M,31,Home Maker,Yes
1093,F,2,Home Maker,Yes
1094,M,61,Teaching,Yes
1095,M,46,Teaching,Yes
1096,F,8,Service,No
1097,M,75,Home Maker,No
1098,F,4,Business,No
1099,F,57,Service,Yes
1100,M,78,Business,Yes
1101,M,80,Service,No
1102,F,50,Service,No
1103,F,5,Home Maker,Yes
1104,F,26,Home Maker,No
1105,M,55,Home Maker,No
1106,M,37,Teaching,Yes
1107,M,62,Service,No
1108,M,25,Home Maker,Yes
1109,M,42,Business,Yes
1110,F,42,Business,No
1111,M,25,Home Maker,Yes
1112,M,68,Business,No
1113,M,64,Service,No
1114,M,21,Doctor,Yes
1115,F,10,Service,No
1116,M,6,Business,Yes
1117,F,15,Home Maker,Yes
1118,M,55,Home Maker,No
1119,F,73,Business,Yes
1120,M,34,Teaching,No
1121,F,9,Home Maker,Yes
1122,M,21,Business,No
1123,M,49,Service,No
1124,M,81,Teaching,Yes
1125,F,3,Doctor,Yes
1126,M,58,Home Maker,Yes
1127,F,7,Teaching,No
1128,M,44,Doctor,No
1129,M,57,Service,No
1130,F,60,Service,Yes
1131,F,8,Teaching,No
1132,F,72,Service,Yes
1133,F,1,Business,Yes
1134,M,31,Business,No
1135,M,52,Teaching,No
1136,F,47,Teaching,No
1137,M,38,Doctor,Yes
1138,M,52,Teaching,Yes
1139,M,17,Teaching,No
1140,M,60,Service,Yes
1141,F,40,Service,No
1142,M,16,Doctor,No
1143,M,22,Teaching,Yes
1144,F,43,Home Maker,Yes
1145,F,7,Doctor,No
1146,F,59,Doctor,No
1147,F,73,Doctor,No
1148,F,69,Business,No
1149,F,45,Home Maker,No
1150,M,30,Service,No
1151,F,2,Teaching,No
1152,F,72,Service,No
1153,F,3,Business,Yes
1154,M,74,Teaching,No
1155,F,25,Service,No
1156,M,21,Home Maker,Yes
1157,F,25,Doctor,No
1158,M,27,Doctor,Yes
1159,F,69,Service,Yes
1160,F,76,Home Maker,No
1161,M,10,Service,No
1162,M,40,Teaching,No
1163,F,14,Service,No
1164,F,65,Teaching,Yes
1165,M,42,Teaching,No
1166,F,33,Business,No
1167,M,83,Doctor,No
1168,F,3,Service,No
1169,M,27,Doctor,No
1170,M,14,Home Maker,No
1171,M,2,Teaching,Yes
1172,M,42,Teaching,Yes
1173,F,50,Doctor,No
1174,F,27,Home Maker,No
1175,M,77,Home Maker,No
1176,F,80,Doctor,No
1177,M,27,Home Maker,Yes
1178,F,80,Doctor,No
1179,F,38,Teaching,Yes
1180,M,75,Service,Yes
1181,M,13,Service,No
1182,F,76,Business,Yes
1183,F,42,Home Maker,No
1184,M,83,Home Maker,Yes
1185,M,70,Service,No
1186,F,57,Teaching,Yes
1187,F,36,Teaching,No
1188,M,76,Doctor,Yes
1189,F,51,Home Maker,Yes
1190,F,46,Teaching,Yes
1191,M,82,Business,No
1192,M,76,Teaching,No
1193,M,57,Service,Yes
1194,F,2,Business,Yes
1195,M,5,Teaching,Yes
1196,M,26,Doctor,Yes
1197,F,36,Business,Yes
1198,F,54,Service,Yes
1199,F,62,Home Maker,Yes
1200,M,42,Service,Yes
1201,F,6,Home Maker,Yes
1202,F,37,Teaching,Yes
1203,F,66,Teaching,No
1204,M,47,Doctor,No
1205,F,83,Business,No
1206,M,77,Business,Yes
1207,M,41,Business,Yes
1208,M,60,Service,Yes
1209,M,13,Service,Yes
1210,F,64,Teaching,Yes
1211,F,37,Service,No
1212,F,52,Service,No
1213,F,3,Doctor,No
1214,F,76,Teaching,Yes
1215,F,61,Teaching,No
1216,M,3,Home Maker,Yes
1217,M,80,Business,No
1218,F,11,Home Maker,Yes
1219,M,54,Home Maker,Yes
1220,F,39,Business,Yes
1221,M,23,Home Maker,No
1222,F,10,Home Maker,Yes
1223,F,29,Service,No
1224,M,73,Home Maker,Yes
1225,M,30,Teaching,No
1226,F,6,Business,Yes
1227,M,38,Doctor,No
1228,F,81,Home Maker,No
1229,F,48,Teaching,No
1230,F,55,Doctor,No
1231,M,5,Doctor,No
1232,F,74,Doctor,Yes
1233,F,56,Teaching,Yes
1234,F,40,Service,No
1235,F,9,Doctor,Yes
1236,F,52,Service,Yes
1237,F,64,Home Maker,Yes
1238,F,46,Doctor,Yes
1239,F,81,Doctor,No
1240,F,10,Home Maker,Yes
1241,M,7,Doctor,Yes
1242,F,57,Home Maker,No
1243,F,59,Business,Yes
1244,F,37,Business,Yes
1245,F,21,Home Maker,No
1246,F,68,Home Maker,No
1247,M,10,Doctor,No
1248,M,74,Business,Yes
1249,F,62,Teaching,No
1250,M,64,Doctor,No
1251,F,36,Service,No
1252,M,44,Service,No
1253,F,14,Home Maker,No
1254,F,23,Service,No
1255,F,52,Doctor,No
1256,F,53,Service,No
1257,F,19,Home Maker,Yes
1258,F,63,Home Maker,Yes
1259,M,15,Service,Yes
1260,M,7,Service,No
1261,F,54,Service,Yes
1262,F,63,Service,No
1263,M,41,Home Maker,Yes
1264,M,31,Business,No
1265,F,70,Doctor,No
1266,F,75,Doctor,No
1267,F,71,Service,No
1268,M,73,Home Maker,No
1269,M,63,Doctor,No
1270,M,17,Doctor,Yes
1271,M,83,Teaching,No
1272,M,24,Service,Yes
1273,F,24,Service,Yes
1274,M,20,Teaching,No
1275,M,23,Home Maker,Yes
1276,M,48,Teaching,No
1277,M,9,Teaching,Yes
1278,M,35,Home Maker,Yes
1279,M,53,Business,Yes
1280,F,61,Doctor,Yes
1281,F,57,Doctor,No
1282,M,67,Service,No
1283,M,17,Business,No
1284,F,44,Doctor,Yes
1285,F,3,Teaching,No
1286,F,57,Doctor,No
1287,M,72,Service,No
1288,F,77,Teaching,No
1289,F,59,Doctor,Yes
1290,F,16,Business,No
1291,F,28,Doctor,Yes
1292,F,80,Business,Yes
1293,F,44,Home Maker,No
1294,F,64,Doctor,Yes
1295,M,29,Home Maker,No
1296,F,19,Home Maker,Yes
1297,F,63,Doctor,Yes
1298,M,65,Teaching,Yes
1299,M,83,Doctor,No
1300,M,36,Teaching,Yes
1301,F,15,Business,Yes
1302,F,30,Doctor,Yes
1303,M,14,Home Maker,Yes
1304,M,41,Service,No
1305,M,80,Doctor,Yes
1306,M,64,Business,No
1307,M,39,Teaching,Yes
1308,F,41,Home Maker,No
1309,F,69,Teaching,Yes
1310,M,14,Home Maker,Yes
1311,F,58,Doctor,Yes
1312,M,45,Home Maker,No
1313,F,0,Doctor,No
1314,M,5,Business,Yes
1315,M,10,Service,No
1316,M,51,Service,No
1317,M,10,Doctor,Yes
1318,F,9,Home Maker,No
1319,F,58,Home Maker,No
1320,M,2,Doctor,No
1321,F,43,Home Maker,No
1322,M,75,Teaching,No
1323,F,19,Teaching,No
1324,M,57,Business,No
1325,F,69,Business,Yes
1326,M,79,Service,No
1327,M,37,Home Maker,No
1328,M,41,Doctor,No
1329,F,63,Business,Yes
1330,F,77,Business,No
1331,M,57,Doctor,Yes
1332,F,50,Business,Yes
1333,F,36,Doctor,Yes
1334,F,64,Doctor,No
1335,F,4,Doctor,Yes
1336,F,13,Business,Yes
1337,M,8,Doctor,Yes
1338,F,16,Doctor,No
1339,F,9,Home Maker,No
1340,F,7,Teaching,Yes
1341,F,10,Business,No
1342,M,27,Teaching,Yes
1343,M,20,Home Maker,Yes
1344,M,15,Home Maker,No
1345,F,49,Service,No
1346,F,57,Home Maker,No
1347,M,47,Business,Yes
1348,M,35,Business,Yes
1349,M,42,Doctor,Yes
1350,F,50,Teaching,Yes
1351,M,73,Teaching,No
1352,F,74,Doctor,No
1353,M,52,Business,Yes
1354,F,38,Business,No
1355,F,45,Doctor,Yes
1356,F,55,Service,Yes
1357,F,65,Home Maker,Yes
1358,M,29,Home Maker,No
1359,F,28,Home Maker,No
1360,F,41,Doctor,No
1361,M,5,Service,No
1362,F,36,Business,No
1363,M,57,Teaching,No
1364,M,40,Teaching,No
1365,M,0,Teaching,No
1366,M,53,Service,Yes
1367,F,32,Doctor,No
1368,M,66,Teaching,No
1369,M,70,Service,Yes
1370,F,53,Doctor,Yes
1371,M,62,Home Maker,No
1372,M,7,Doctor,No
1373,F,61,Service,No
1374,F,64,Home Maker,Yes
1375,F,62,Home Maker,Yes
1376,M,57,Business,No
1377,M,21,Doctor,No
1378,M,71,Teaching,No
1379,M,26,Teaching,No
1380,F,61,Home Maker,No
1381,F,62,Home Maker,Yes
1382,M,28,Teaching,No
1383,F,20,Service,Yes
1384,M,49,Teaching,Yes
1385,M,5,Service,No
1386,M,49,Teaching,No
1387,F,53,Teaching,No
1388,M,40,Business,No
1389,F,2,Home Maker,Yes
1390,F,72,Teaching,Yes
1391,F,16,Service,No
1392,M,57,Doctor,No
1393,F,32,Home Maker,Yes
1394,F,74,Business,No
1395,F,34,Business,No
1396,F,71,Teaching,Yes
1397,M,39,Teaching,Yes
1398,F,52,Service,No
1399,M,78,Doctor,No
1400,F,72,Teaching,No
1401,M,41,Service,No
1402,F,18,Service,Yes
1403,F,9,Teaching,No
1404,F,30,Business,No
1405,F,0,Home Maker,No
1406,M,81,Doctor,No
1407,M,7,Business,Yes
1408,M,51,Service,No
1409,M,58,Teaching,Yes
1410,M,38,Teaching,No
1411,F,71,Doctor,No
1412,F,25,Teaching,Yes
1413,F,9,Doctor,No
1414,M,24,Home Maker,Yes
1415,F,76,Doctor,Yes
1416,F,67,Teaching,No
1417,F,63,Business,Yes
1418,F,9,Home Maker,Yes
1419,F,39,Business,No
1420,F,65,Doctor,No
1421,F,64,Business,Yes
1422,M,5,Teaching,Yes
1423,M,19,Business,Yes
1424,F,79,Business,No
1425,F,36,Service,No
1426,F,11,Service,Yes
1427,M,9,Home Maker,No
1428,F,16,Doctor,No
1429,M,49,Business,Yes
1430,F,80,Service,Yes
1431,F,77,Business,No
1432,M,36,Business,No
1433,M,12,Home Maker,Yes
1434,M,43,Service,Yes
1435,M,28,Business,Yes
1436,F,73,Doctor,Yes
1437,F,24,Teaching,Yes
1438,F,11,Business,Yes
1439,M,71,Service,Yes
1440,M,66,Doctor,No
1441,F,6,Home Maker,No
1442,M,23,Doctor,No
1443,F,51,Business,No
1444,M,56,Teaching,No
1445,M,32,Doctor,Yes
1446,F,35,Service,No
1447,M,27,Service,No
1448,F,64,Doctor,Yes
1449,F,47,Service,Yes
1450,M,5,Business,Yes
1451,F,71,Doctor,Yes
1452,F,41,Business,No
1453,F,19,Doctor,Yes
1454,M,2,Doctor,Yes
1455,F,3,Business,Yes
1456,M,39,Business,Yes
1457,F,7,Teaching,No
1458,M,77,Business,Yes
1459,F,29,Home Maker,No
1460,M,59,Service,Yes
1461,M,76,Service,Yes
1462,F,26,Doctor,Yes
1463,F,47,Home Maker,No
1464,M,13,Business,Yes
1465,M,29,Doctor,No
1466,M,9,Business,Yes
1467,F,51,Home Maker,Yes
1468,M,49,Home Maker,No
1469,F,72,Service,Yes
1470,F,20,Service,Yes
1471,F,31,Teaching,Yes
1472,F,73,Doctor,No
1473,M,8,Service,No
1474,F,10,Home Maker,Yes
1475,F,67,Business,No
1476,F,19,Doctor,No
1477,F,22,Home Maker,No
1478,M,56,Doctor,No
1479,M,76,Service,Yes
1480,M,22,Business,No
1481,M,71,Home Maker,No
1482,F,8,Doctor,Yes
1483,F,5,Doctor,No
1484,M,33,Service,Yes
1485,F,35,Teaching,No
1486,F,70,Doctor,Yes
1487,M,54,Doctor,No
1488,F,60,Service,Yes
1489,F,46,Service,Yes
1490,M,83,Teaching,Yes
1491,M,30,Business,No
1492,F,82,Service,No
1493,M,53,Service,No
1494,M,83,Teaching,No
1495,F,64,Doctor,No
1496,F,16,Home Maker,Yes
1497,F,46,Business,Yes
1498,M,44,Business,No
1499,F,17,Teaching,No
1500,M,53,Business,Yes
1501,M,54,Doctor,Yes
1502,M,9,Home Maker,Yes
1503,F,76,Teaching,Yes
1504,M,26,Business,No
1505,M,56,Service,No
1506,F,16,Home Maker,No
1507,M,83,Home Maker,No
1508,F,56,Business,Yes
1509,M,17,Teaching,No
1510,M,26,Home Maker,No
1511,F,61,Doctor,Yes
1512,F,51,Service,No
1513,M,52,Home Maker,No
1514,M,22,Doctor,Yes
1515,M,55,Doctor,Yes
1516,M,60,Home Maker,No
1517,F,34,Business,No
1518,M,15,Business,No
1519,M,65,Teaching,No
1520,M,51,Teaching,No
1521,F,57,Teaching,No
1522,F,52,Service,Yes
1523,F,41,Service,Yes
1524,F,72,Home Maker,No
1525,F,0,Home Maker,Yes
1526,F,37,Doctor,No
1527,M,42,Doctor,Yes
1528,F,26,Doctor,No
1529,F,55,Business,No
1530,M,57,Business,Yes
1531,M,72,Business,Yes
1532,M,49,Doctor,No
1533,M,35,Doctor,No
1534,M,35,Home Maker,Yes
1535,F,21,Business,Yes
1536,M,40,Doctor,Yes
1537,M,65,Home Maker,Yes
1538,F,7,Business,Yes
1539,M,83,Home Maker,No
1540,M,42,Home Maker,No
1541,F,0,Home Maker,Yes
1542,M,51,Home Maker,Yes
1543,M,6,Business,No
1544,F,50,Business,No
1545,F,18,Home Maker,Yes
1546,M,19,Teaching,Yes
1547,F,81,Teaching,Yes
1548,F,16,Home Maker,Yes
1549,F,28,Service,Yes
1550,M,79,Teaching,No
1551,F,20,Teaching,No
1552,M,24,Doctor,Yes
1553,F,23,Doctor,Yes
1554,M,6,Doctor,Yes
1555,F,16,Business,Yes
1556,M,70,Home Maker,Yes
1557,F,29,Doctor,No
1558,F,47,Teaching,Yes
1559,M,53,Doctor,Yes
1560,M,2,Doctor,No
1561,M,64,Service,Yes
1562,F,79,Service,Yes
1563,F,12,Doctor,No
1564,M,58,Service,No
1565,M,45,Business,Yes
1566,F,9,Business,Yes
1567,M,18,Doctor,No
1568,M,11,Home Maker,No
1569,M,79,Teaching,No
1570,F,3,Home Maker,No
1571,F,42,Teaching,No
1572,M,62,Doctor,Yes
1573,F,19,Home Maker,No
1574,M,13,Home Maker,No
1575,M,2,Service,No
1576,M,54,Business,Yes
1577,F,44,Teaching,No
1578,M,40,Service,Yes
1579,M,56,Doctor,Yes
1580,F,60,Business,No
1581,M,24,Business,No
1582,M,62,Business,Yes
1583,M,31,Service,Yes
1584,F,18,Home Maker,No
1585,M,74,Teaching,No
1586,M,0,Service,No
1587,F,62,Business,Yes
1588,F,53,Home Maker,Yes
1589,M,13,Service,Yes
1590,F,63,Doctor,No
1591,F,61,Business,Yes
1592,F,83,Doctor,No
1593,M,71,Teaching,Yes
1594,M,20,Service,Yes
1595,F,34,Home Maker,No
1596,M,22,Teaching,Yes
1597,M,1,Teaching,Yes
1598,M,59,Home Maker,Yes
1599,M,19,Business,No
1600,M,66,Home Maker,No
1601,F,16,Service,Yes
1602,M,47,Business,Yes
1603,M,24,Service,No
1604,M,58,Home Maker,Yes
1605,F,80,Doctor,No
1606,M,54,Home Maker,Yes
1607,M,67,Service,No
1608,M,15,Home Maker,No
1609,M,6,Business,Yes
1610,M,48,Doctor,No
1611,F,58,Teaching,No
1612,F,1,Service,Yes
1613,M,75,Teaching,Yes
1614,M,37,Business,No
1615,M,63,Doctor,Yes
1616,M,78,Teaching,Yes
1617,M,50,Home Maker,Yes
1618,F,28,Business,No
1619,M,14,Teaching,Yes
1620,M,8,Home Maker,Yes
1621,F,52,Home Maker,Yes
1622,M,64,Doctor,No
1623,F,72,Doctor,Yes
1624,M,53,Teaching,Yes
1625,F,63,Business,Yes
1626,M,37,Teaching,No
1627,M,82,Service,No
1628,F,3,Service,No
1629,F,36,Service,No
1630,M,50,Doctor,No
1631,M,11,Doctor,Yes
1632,M,30,Teaching,No
1633,M,61,Service,No
1634,M,82,Home Maker,No
1635,F,46,Home Maker,Yes
1636,F,17,Service,No
1637,M,70,Home Maker,No
1638,M,64,Doctor,Yes
1639,F,19,Service,Yes
1640,M,45,Doctor,No
1641,M,37,Home Maker,No
1642,M,23,Service,Yes
1643,F,83,Business,No
1644,F,54,Doctor,No
1645,F,22,Doctor,Yes
1646,M,8,Doctor,No
1647,M,39,Teaching,No
1648,F,66,Home Maker,Yes
1649,F,21,Teaching,Yes
1650,M,75,Business,Yes
1651,F,70,Teaching,Yes
1652,M,14,Teaching,Yes
1653,F,13,Business,No
1654,M,39,Business,Yes
1655,F,33,Doctor,No
1656,M,82,Business,Yes
1657,F,20,Home Maker,Yes
1658,F,45,Home Maker,Yes
1659,M,24,Business,No
1660,F,22,Business,No
1661,F,54,Teaching,No
1662,M,81,Teaching,Yes
1663,M,26,Service,Yes
1664,F,1,Teaching,Yes
1665,F,74,Business,No
1666,F,16,Business,No
1667,M,63,Doctor,No
1668,M,43,Doctor,Yes
1669,F,25,Teaching,No
1670,F,24,Home Maker,No
1671,M,47,Business,No
1672,F,78,Doctor,No
1673,M,8,Service,No
1674,M,7,Service,No
1675,M,37,Home Maker,Yes
1676,M,21,Home Maker,Yes
1677,M,30,Home Maker,No
1678,M,66,Service,Yes
1679,F,55,Doctor,No
1680,F,39,Service,Yes
1681,M,46,Business,Yes
1682,F,1,Teaching,No
1683,M,25,Home Maker,No
1684,M,1,Business,No
1685,F,27,Doctor,Yes
1686,F,46,Service,No
1687,M,24,Doctor,Yes
1688,M,10,Service,No
1689,M,30,Home Maker,No
1690,M,16,Teaching,Yes
1691,M,57,Business,No
1692,F,74,Teaching,No
1693,F,54,Business,Yes
1694,F,38,Home Maker,No
1695,M,10,Teaching,No
1696,M,82,Home Maker,No
1697,M,76,Service,Yes
1698,F,53,Teaching,Yes
1699,M,40,Service,Yes
1700,F,22,Business,Yes
1701,F,44,Service,No
1702,F,53,Service,Yes
1703,M,74,Service,No
1704,F,35,Service,No
1705,F,1,Teaching,Yes
1706,M,49,Business,Yes
1707,M,57,Teaching,Yes
1708,M,19,Service,No
1709,M,57,Doctor,Yes
1710,F,28,Service,Yes
1711,M,45,Home Maker,No
1712,M,48,Doctor,No
1713,F,47,Home Maker,Yes
1714,F,77,Home Maker,Yes
1715,M,80,Teaching,No
1716,F,2,Home Maker,No
1717,F,38,Doctor,Yes
1718,M,79,Home Maker,No
1719,F,78,Service,No
1720,M,79,Service,Yes
1721,F,32,Service,No
1722,F,16,Doctor,Yes
1723,M,16,Teaching,Yes
1724,M,7,Home Maker,No
1725,M,26,Service,Yes
1726,M,49,Business,No
1727,F,28,Teaching,Yes
1728,M,58,Service,No
1729,M,50,Teaching,No
1730,M,39,Service,No
1731,F,65,Teaching,Yes
1732,F,83,Business,No
1733,M,17,Doctor,Yes
1734,M,56,Teaching,Yes
1735,F,0,Teaching,No
1736,M,22,Service,No
1737,F,31,Home Maker,No
1738,F,10,Business,No
1739,M,50,Doctor,Yes
1740,M,69,Doctor,Yes
1741,M,83,Home Maker,No
1742,M,49,Service,Yes
1743,M,41,Service,No
1744,M,47,Teaching,Yes
1745,M,49,Service,Yes
1746,M,55,Doctor,Yes
1747,M,69,Doctor,No
1748,M,41,Business,No
1749,M,28,Service,Yes
1750,M,45,Teaching,No
1751,F,29,Teaching,Yes
1752,M,13,Home Maker,No
1753,M,52,Doctor,No
1754,F,24,Service,Yes
1755,M,3,Service,No
1756,M,35,Doctor,Yes
1757,F,56,Home Maker,Yes
1758,M,9,Doctor,No
1759,F,5,Home Maker,Yes
1760,M,80,Business,Yes
1761,F,40,Doctor,No
1762,F,80,Doctor,No
1763,F,45,Service,No
1764,F,41,Service,Yes
1765,F,45,Home Maker,No
1766,M,14,Service,No
1767,F,39,Business,No
1768,M,30,Home Maker,No
1769,F,14,Doctor,No
1770,F,22,Doctor,No
1771,F,77,Home Maker,Yes
1772,M,60,Business,No
1773,F,11,Business,Yes
1774,M,48,Service,Yes
1775,F,35,Business,No
1776,F,7,Business,No
1777,M,56,Business,No
1778,F,31,Teaching,Yes
1779,M,46,Home Maker,No
1780,M,75,Teaching,Yes
1781,F,83,Service,No
1782,M,80,Service,No
1783,F,9,Teaching,No
1784,F,23,Teaching,No
1785,M,22,Doctor,Yes
1786,M,24,Business,Yes
1787,F,64,Home Maker,Yes
1788,F,60,Business,No
1789,M,78,Home Maker,No
1790,F,56,Service,Yes
1791,M,60,Home Maker,Yes
1792,M,47,Teaching,No
1793,F,24,Service,No
1794,F,12,Service,Yes
1795,M,49,Home Maker,No
1796,M,7,Teaching,No
1797,F,55,Business,Yes
1798,F,78,Home Maker,No
1799,F,5,Teaching,No
1800,M,27,Teaching,Yes
1801,M,12,Home Maker,Yes
1802,M,32,Home Maker,Yes
1803,F,4,Business,No
1804,F,64,Home Maker,No
1805,M,21,Service,Yes
1806,F,6,Home Maker,Yes
1807,F,34,Service,No
1808,F,4,Teaching,No
1809,F,66,Business,No
1810,F,52,Doctor,No
1811,M,16,Teaching,Yes
1812,M,62,Home Maker,No
1813,M,1,Service,No
1814,F,24,Home Maker,No
1815,M,1,Home Maker,No
1816,M,42,Doctor,Yes
1817,F,59,Doctor,No
1818,F,46,Teaching,Yes
1819,F,18,Doctor,Yes
1820,M,77,Service,Yes
1821,F,9,Doctor,No
1822,F,56,Doctor,No
1823,M,7,Teaching,Yes
1824,M,19,Home Maker,Yes
1825,M,43,Service,Yes
1826,F,54,Service,Yes
1827,M,30,Teaching,No
1828,F,26,Doctor,Yes
1829,M,73,Business,No
1830,M,83,Doctor,Yes
1831,F,50,Service,Yes
1832,F,62,Home Maker,Yes
1833,F,79,Doctor,Yes
1834,F,64,Home Maker,Yes
1835,F,33,Service,Yes
1836,M,50,Doctor,No
1837,F,51,Business,Yes
1838,F,25,Service,No
1839,F,43,Business,Yes
1840,F,68,Business,Yes
1841,F,9,Home Maker,Yes
1842,F,52,Teaching,Yes
1843,F,43,Business,Yes
1844,M,45,Teaching,No
1845,F,33,Service,Yes
1846,F,64,Doctor,No
1847,M,51,Business,No
1848,F,16,Doctor,No
1849,M,7,Teaching,No
1850,F,54,Doctor,No
1851,M,18,Home Maker,No
1852,M,37,Business,Yes
1853,F,2,Teaching,No
1854,F,77,Service,Yes
1855,F,81,Service,Yes
1856,M,65,Home Maker,No
1857,F,0,Business,Yes
1858,M,32,Business,No
1859,F,73,Teaching,Yes
1860,M,28,Home Maker,No
1861,M,32,Doctor,Yes
1862,M,42,Doctor,No
1863,F,81,Business,No
1864,M,11,Business,Yes
1865,M,78,Home Maker,No
1866,M,50,Business,No
1867,F,63,Teaching,No
1868,F,74,Doctor,No
1869,M,8,Doctor,No
1870,M,54,Service,No
1871,F,63,Doctor,Yes
1872,M,68,Business,Yes
1873,F,29,Teaching,No
1874,F,65,Doctor,Yes
1875,M,68,Home Maker,No
1876,F,32,Teaching,Yes
1877,F,78,Business,Yes
1878,F,2,Doctor,Yes
1879,F,68,Business,Yes
1880,M,2,Doctor,No
1881,M,15,Service,Yes
1882,M,57,Teaching,No
1883,F,6,Service,No
1884,F,63,Teaching,No
1885,M,81,Home Maker,No
1886,F,54,Service,No
1887,F,7,Business,No
1888,F,25,Business,No
1889,F,81,Home Maker,No
1890,F,49,Business,Yes
1891,F,61,Business,Yes
1892,M,70,Business,Yes
1893,F,29,Doctor,No
1894,M,43,Doctor,Yes
1895,F,0,Doctor,Yes
1896,M,77,Home Maker,No
1897,M,26,Home Maker,No
1898,F,13,Doctor,No
1899,F,19,Home Maker,Yes
1900,F,36,Teaching,No
1901,F,16,Home Maker,No
1902,F,30,Doctor,No
1903,M,46,Doctor,Yes
1904,M,15,Doctor,Yes
1905,F,63,Service,No
1906,F,78,Business,No
1907,F,39,Service,Yes
1908,M,9,Service,No
1909,M,77,Doctor,Yes
1910,F,50,Teaching,No
1911,M,82,Doctor,Yes
1912,F,72,Service,No
1913,F,61,Doctor,No
1914,F,26,Teaching,Yes
1915,M,32,Service,No
1916,F,63,Business,Yes
1917,M,71,Service,Yes
1918,M,40,Service,Yes
1919,F,4,Teaching,No
1920,F,59,Teaching,No
1921,M,14,Doctor,No
1922,M,51,Teaching,No
1923,F,20,Doctor,Yes
1924,M,63,Doctor,No
1925,M,65,Doctor,No
1926,M,1,Business,No
1927,F,76,Service,Yes
1928,M,10,Teaching,No
1929,M,68,Home Maker,Yes
1930,M,24,Service,No
1931,F,17,Business,Yes
1932,M,77,Service,No
1933,M,22,Business,No
1934,M,9,Business,Yes
1935,M,54,Doctor,Yes
1936,M,62,Service,Yes
1937,M,69,Home Maker,Yes
1938,F,6,Home Maker,No
1939,F,42,Doctor,Yes
1940,M,43,Teaching,No
1941,F,38,Service,Yes
1942,M,43,Teaching,Yes
1943,M,2,Home Maker,Yes
1944,M,10,Teaching,Yes
1945,M,55,Teaching,Yes
1946,F,79,Business,Yes
1947,M,43,Home Maker,Yes
1948,F,41,Home Maker,Yes
1949,M,65,Business,Yes
1950,F,39,Business,Yes
1951,M,59,Business,No
1952,F,81,Teaching,No
1953,M,78,Home Maker,No
1954,M,32,Business,No
1955,M,4,Doctor,No
1956,M,10,Service,Yes
1957,F,49,Home Maker,Yes
1958,M,74,Business,Yes
1959,M,75,Service,Yes
1960,F,36,Home Maker,No
1961,F,8,Home Maker,No
1962,M,72,Home Maker,No
1963,M,29,Service,No
1964,F,62,Business,Yes
1965,F,47,Doctor,No
1966,F,81,Teaching,Yes
1967,M,37,Doctor,No
1968,F,51,Teaching,Yes
1969,M,64,Home Maker,Yes
1970,M,53,Business,Yes
1971,F,68,Service,Yes
1972,M,13,Teaching,Yes
1973,M,57,Teaching,No
1974,M,62,Doctor,No
1975,M,29,Teaching,No
1976,F,75,Business,No
1977,M,16,Service,No
1978,F,6,Home Maker,No
1979,F,57,Doctor,Yes
1980,F,60,Home Maker,No
1981,M,32,Business,No
1982,M,5,Service,No
1983,F,17,Service,No
1984,F,9,Business,No
1985,F,79,Teaching,Yes
1986,F,38,Teaching,No
1987,M,15,Home Maker,Yes
1988,M,43,Service,Yes
1989,M,54,Business,No
